id,name,artist,tracks,duration
lastFM_733,ElectroniCAT,Electronicat,"['Hot Spectrum', 'Twilight', 'Le Petit Homme Vert', 'Salooncore', 'Wawawa', 'Blob Me Babe']",1807.0
lastFM_739,[explicit] Monster,L. People,"['Monster (Original Instrumental)', ""Monster (Sebastien Leger's Monster Remix)"", ""Monster (Sebastien Leger's Monster Dub)"", 'Monster (Cricco Castelli Remix)', 'Monster (Kidstuff Take the Helm)', 'Monster (Liquid Metal Mix)']",2065.0
lastFM_740,Purple,Yantra,,
lastFM_755,Jazz Ascension,9. North,"['Jazz Ascension (Red Soul Mix)', 'Jazz Ascension (Red Dub)', 'Jazz Ascension (Hard Dub)', 'Jazz Ascension (Washapella)']",1281.0
lastFM_760,Vessels,Sidhe,,
lastFM_809,Singles 8185,Depeche Mode,"['Dreaming of Me', 'New Life', ""Just Can't Get Enough"", 'See You', 'The Meaning of Love', 'Leave in Silence', 'Get The Balance Right', 'Everything Counts', 'Love In Itself', 'People Are People', 'Master and Servant', 'Blasphemous Rumours', 'Somebody', 'Shake the Disease', ""It's Called a Heart"", 'Photographic (Some Bizzare Version)', ""Just Can't Get Enough (Schizo mix)""]",4185.0
lastFM_817,- new - Spirit in Your Soul EP,Weekender,"['Spirit in Your Soul (Toasted Mix)', 'Spirit in Your Soul', 'Polite Request', ""Groper's Delight""]",1729.0
lastFM_819,Homeworks,Move D,,
lastFM_822,Daydreams / Brutal,Greedy Fingers,"['Daydreams (feat. Cage)', 'Daydreams (Instrumental)', 'Six Times', 'Brutal Styles (feat. Necro)', 'Brutal Styles (Instrumental)', 'Gotham']",1301.0
lastFM_833,the fragile soul,Steve Law,,
lastFM_855,I'm Warning You,Souxsoul,,
lastFM_869,Placement Issues,Sybarite,"['Engaged', 'Second Cities', ""Without Nothing I'm You"", 'Otonomy', 'Without Engagement  [E*Rock Remix]', 'Lapsong', 'Unforced Force of the Truth', 'Accumulus', 'Square One', 'the sweep', 'Inivisible Magnetic Missive', 'Meusic', 'Identity #2']",3431.0
lastFM_874,Fallen Star EP,Infusion,,
lastFM_875,Brown Sugar / Byzantium,D. Space Nine,"['Brown sugar', 'Byzantium']",739.0
lastFM_877,Cream of the Second Coming,Whitehouse,"['Thank Your Lucky Stars', ""I'm Coming Up Your Ass"", 'Dom', 'Avisodomy', 'The Second Coming', 'The 150 Murderous Passions', 'Death Penalty', 'Shitfun (remix)', ""My Cock's on Fire""]",2207.0
lastFM_879,D'Arcangelo -  Broken Toys' Corner,D'Arcangelo,"['N-tower', '5005', 'Geo Ride', 'Tetax', 'Topic and U', 'No-ia', 'X59', 'Mitrum 7', 'Flatcalm']",2000.0
lastFM_882,Welcome To The Future,Gemini,,
lastFM_883,Spirit of,Talk Talk,"['The Rainbow (1997 - Remaster)', 'Eden (1997 Digital Remaster)', 'Desire (1997 Digital Remaster)', 'Inheritance (1997 Digital Remaster)', 'I Believe In You (1997 Digital Remaster)', 'Wealth (1997 - Remaster)']",2453.0
lastFM_884,Hot Spot (Girls  The Window) / Delicious,Alexander K.,,
lastFM_890,Electronic Dream,Exzakt,"['electronic dream', 'sleeping with the enemy', 'Vox Box']",935.0
lastFM_901,Not Promised Tomorrow / Flame Surfacing,Vector B.,"['Not Promised Tomorrow', 'Flame Surfacing']",865.0
lastFM_904,Supernatural,Kim English,,
lastFM_909,Feel the Drums,D. Sgarbi,,
lastFM_924,K. Mosh -  Dynamo,K. Mosh,"['Across the Universe', ""Crawford's Theme 1"", 'The Fire This Time', 'Hectic', 'Lifelines', 'Suicide', ""Crawford's Theme 2"", 'Kate Mosh', 'Manic', 'Genesis', 'Dynamo', 'Solar Death']",4385.0
lastFM_925,[explicit] Big City Voodoo,upsilon,,
lastFM_930,The Conspiracy Trip,Illuminatus,,
lastFM_936,Never Let Go,Hyper G. Go,"['Never Let Go (Global mix)', 'Never Let Go (Mukkaa mix)', 'Never Let Go (88 dub)']",0.0
lastFM_958,Unknown Species / Spacetime Continuum,Magnetex,,
lastFM_966,Energy From The Outside,Mark Van Dale With Enrico,,
lastFM_984,More Tears,A. Lynn,,
lastFM_986,Future Classics Of The Recent Past,GTO,,
lastFM_988,Bengali Bantam Youth Experience!,Black Star Liner,"['Sita D', 'Swimmer', 'Low BMW', ""Gurdeep's Yellow Funk"", 'Superfly and Bindi', 'Pink Rupee', 'Ethnic Suicide of the Volga Boatmen', 'Inder Automatic', 'Khaatoon', 'Silvini', 'Dark Shadow', 'Intafada Powder-Line']",2479.0
lastFM_991,Squareface / Leviathan,Oska,,
lastFM_996,ReLoad  Russian Trance,PPK,,
lastFM_997,We Are Experienced,A. Active,"['Wanna-Na', 'Meteoroid Dub', 'Ala-Mecka-Bickally Dub', 'Burning The Midnight Lamp (Live Version)', 'Auditory Nerve Declaration', 'Space Children', 'Free The Marijuana (New Mix)', 'Wanna-Na Dub']",2501.0
lastFM_999,[explicit] Take Me to Your Leader,Hanzel u. Gretyl,"['Take Me To Your Leader (Radio Edit)', 'Take Me To Your Leader (Album Version)', 'Take Me To Your Leader (Remix)']",732.0
lastFM_1002,Neither Work  Leisure,Truant,"['The Life Cycle', 'Neither Work Nor Leisure', 'Song of a City', ""Parent's Evening"", 'Purple Haze', 'Dope People', 'Economy Airlines', 'Time Of The Ape', 'Afro Bandwagon', 'Rifle Range', 'Changed Mind']",3749.0
lastFM_1004,Relapse,Gridlok,,
lastFM_1009,Disco Tragedy,Brian Damage,,
lastFM_1011,Get Ready for,2 Unlimited,"['Get Ready for This (orchestral mix - edit)', 'Get Ready for This (rap version - edit)', 'Get Ready for This (Orchestral mix)']",724.0
lastFM_1017,Album: Spirit of Ibiza,Mystic,,
lastFM_1020,I Surrender,Rosie Gaines,,
lastFM_1028,Dangerous,Krafty K.,,
lastFM_1029,- new - Daydream,LDC,,
lastFM_1031,Purple  EP,Kerri Chandler,,
lastFM_1033,Punisher -  beyond the mind's ear,Punisher,,
lastFM_1037,The  Universe,Synectics,"['The Final Moment', 'Into The Unknown', 'Zycoon', 'Free Sphere', 'Untitled', 'Red Clouds', 'Synergetic 2', 'Natural']",4041.0
lastFM_1041,Life From The Outside,Bloq,"['view from underwater', ""so what's stopping you?"", 'unchewable snack', 'ginger sorbet', ""librarian's limit"", 'sunrise in bulwara', 'Picnic', 'Modulove', 'i wanna break with you', 'pong', 'Torricellian Vacume', 'stolen library books']",2983.0
lastFM_1042,Life After Death EP,Tretek,,
lastFM_1051,Ibiza Sunrise,Labworks,,
lastFM_1056,- new - Experience EP,J. McDuphrey Experience,"['Experience', 'Fifty Eight', 'Solar Waves', 'Song For Airto', 'Parallel Worlds', 'Tomorrow, Yesterday', 'Flowers of Life']",615.0
lastFM_1058,Purple,Crustation,"['Purple (7"" Master)', 'Purple (A Tribe Called Quest Edit)', ""Purple (La Femme D'Argent Mix)"", 'Purple (A Tribe Called Quest Mix)', 'Purple (12"" Master)', 'Purple (Mr. Scruff Mix)']",1684.0
lastFM_1067,Get Ready to the,Dada,,
lastFM_1074,The Broken Sequencer,Kagami,"['Pyon Pyon (Short Edit)', 'hyper wheels', 'CUTTING GUITAR', ""ELEFUNTS' DISCO"", 'Beat Bang Blue (Album Edit)', 'beat bang robo', 'Y (Short Edit)', 'filter house music', 'BMX (Album Edit)', 'world cup']",3375.0
lastFM_1075,D. Club -  Drums Are Dangerous,D. Club,"['Drums Are Dangerous (Psychic Joke mix)', 'Drums Are Dangerous (303 Invades Seattle mix)', 'Drums Are Dangerous (Psychotic Interference mix)', 'Oscillate and Infiltrate (23 Steps to Heaven mix)']",1418.0
lastFM_1076,Album: The Contract / Diamonds,D.O.P.E.,,
lastFM_1091,LoonyChip Classics,Bobvan,,
lastFM_1098,Trilogy  Two Lone Swordsmen,Ganger,,
lastFM_1100,On And On (Fears Keep On),Decadance (.,,
lastFM_1103,Influences,davaNtage,"['Faceless Faker', 'Target', 'Slaves', 'Decadence (feindflug remix)', 'Faith', 'American Resistance', 'Dying Sphere', 'The Death Of Thule', 'The Passenger', 'Middling', 'Winterdogs', 'Deceit']",3493.0
lastFM_1104,D. Slip -  Empire Digital Ghetto,D. Slip,,
lastFM_1110,Anxiety,Pain Station,"['Empty', 'Vagrant', 'Alone', 'Perversion', 'Closer to the Edge', 'Feed Me', 'Hate', 'Dying', 'Consumed', 'Into My Brain']",3319.0
lastFM_1117,Nowhere,Pantha du Prince,"['Lauter', 'Butan', 'bleiben', 'Eden']",1812.0
lastFM_1122,Dreamland Idle,Joseph Nothing,"['Dreamland Geist Orchestra', 'Icon', 'Wind May Blows Nobody', 'Still', 'Spiral Cloud', 'Skinny Land', 'March of the D.I.O.', 'Exhausted Machine Island', 'The Incredible Journey in My Flying Saucer', 'Secret Calm Life', 'Its Next Step Toward Nothing', 'Yesterday Evening', 'Or', 'Underground CafÃƒÂ©', 'Blind Theme for All']",2456.0
lastFM_1124,Suffer  Consequences),Rochelle F.,,
lastFM_1142,Broken Mind EP,P. Damage,,
lastFM_1144,Album: The Trouble Maker,Roberta Kelly,,
lastFM_1148,Perfect State,S. Barons,,
lastFM_1152,Fu-Tourist -  Big Trouble,Fu-Tourist,,
lastFM_1153,No More Tears (Enough Is Enough),Barbra Streisand,,
lastFM_1156,[explicit] Future Primitives,Intermix,"['Mantra', 'Lost Tribe', 'Telekinetic Warriors', 'Solar Temple', 'Sonic Ritual', 'Seeds of Harmony', 'Blackhole Amizon', 'Ceremonial Chant']",4103.0
lastFM_1165,Acid Blain / The  (Remixes),D.Diggler,"['Acid Blain (Alexander Kowalski Remix)', 'The Radiator (Paul Brtschitsch Remix)']",985.0
lastFM_1173,Spiritchaser,DJ Swam,,
lastFM_1178,Employment,N. Thomas Windham,"['Employment Patterns 1', 'Employment Patterns 2', 'Employment Patterns 3', 'Employment Patterns 4']",2256.0
lastFM_1179,Lights o. Euphoria -  Beyond Subconsciousness,Lights o. Euphoria,"['Loose Gravitation (Intro)', 'Injustice', 'Broken Wings', 'For Better for Worse', 'Show Me Your Tears', 'Druganthem (lie mix)', 'Show Me Your Tears (Apoptygma Berserk vs. Industrial Heads remix)', 'Injustice (LeÃƒÂ¦ther Strip remix)', 'Sacred (Digital Factor remix)', 'Loose Gravitation (Outro)']",2477.0
lastFM_1189,The Purple,Freezepop,"['Robotron 2000', 'Tracey Gold', 'Vacation']",622.0
lastFM_1191,"Get Up, Feel The Music",P. Network,,
lastFM_1195,Replicant,Sugizo,"['Metaphysical Missing (Grooverider remix)', 'Archetype of Kannon (Hip Optimist remix)', 'Replicant Deliver (Peshay remix)', 'Michael in the Cage (Source Direct remix)', 'Shadows of the Chemical (Fabio remix)', 'Replicant Lucifer (Dillinja remix)', 'Replicant Prayer (Lemon D remix)', 'Next Dimension Beauty (808 State remix)', ""Shut Up 'n Prayer (Konitang remix)"", 'Like a Gold le Fou (Artemis remix)']",3753.0
lastFM_1200,Deuter -  Land of Enchantment,Deuter,"['Pierrot', 'Maui Morning', 'Silver Air I', 'Waves and Dolphins', 'Santa Fe', 'Celestial Harmony', 'Silver Air II', 'Petite Fleur', 'Wind of Dawn', 'Peru le Peru']",3344.0
lastFM_1205,I. Caesar -  La Musica Electronica,I. Caesar,"['La Musica Electronica 2001', 'Silencio', 'Sintetica', 'Calma', 'Take 1', 'Caesar Plays', 'La Melodia', 'Da Machine', 'Are U Afraid of My Eyes', 'La Musica Electronica', 'Silenco (Love Design Remix)', 'La Melodia (Love Design Remix)', 'Calma (Showcase Edit)']",3563.0
lastFM_1210,Outta Nowhere EP,Perquisite,,
lastFM_1213,Lullaby,Vampire Rodents,"['Tracobite', 'Catacomb', 'Crib Death', 'Dogchild', 'Tremulous', 'Lullaby Land', 'Dervish', 'Scavenger', 'Exuviate', 'Akrotiri', 'Toten Faschist', 'Nosedive', 'Hubba Hubba', 'Cartouche', 'Awaken', 'Raga Rodentia']",3377.0
lastFM_1216,Star Time,J. Brown,"['Why Do You Do Me', 'Try Me', 'Bewildered (1960 Album Version)', ""I'll Go Crazy"", ""I Know It's True"", 'Think', ""Baby You're Right (Alternate Take)"", 'Night Train', ""I've Got Money"", ""I Don't Mind (Live At The Apollo Theater/1962)"", 'Prisoner Of Love', 'Out Of The Blue (Alternate Take)', 'Out Of Sight', 'Grits', 'Maybe The Last Time', ""It's A Man's World (1991 Box Set Version (Stereo))"", 'I Got You (I Feel Good) (1966 Album (Stereo))', ""Papa's Got A Brand New Bag (Complete Take (Parts 1, 2 & 3))"", ""Papa's Got A Brand New Bag (Part 1)"", 'I Got You (I Feel Good)', ""Ain't That A Groove (1991 Box Set Version)"", ""It's A Man's, Man's, Man's World (Single Version (Mono))"", ""Money Won't Change You (1991 Box Set Version (Complete Version))"", ""Don't Be A Dropout (1991 Star Time Version)"", 'Bring It Up (Hipsters Avenue) (1991 Star Time Version)', 'Let Yourself Go (1991 Star Time Version)', 'Get It Together (Parts 1 & 2)', ""I Can't Stand Myself (When You Touch Me), Pt. 1"", ""I Got The Feelin'"", ""Say It Loud - I'm Black And I'm Proud (Pt. 1)"", 'There Was A Time (Live (1968/ Dallas Memorial Auditiorium))', ""I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Myself) (Part 1 & 2)"", 'Mother Popcorn (Part 1 & 2)', 'Get Up I Feel Like Being A Sex Machine (Parts 1 & 2)', 'Super Bad (Stereo Mix)', ""Talkin' Loud And Sayin' Nothing (1991 Extended Version)"", 'Get Up, Get Into It, Get Involved (Stereo Mix)', 'Soul Power (Parts 1 & 2) (Part 1 & 2 Stereo Mix)', ""Medley: Brother Rapp/Ain't It Funky Now (Live (Olympia Theatre, Paris France))"", 'Hot Pants Pt. 1 (She Got To Use What She Got To Get What She Wants)', ""I'm A Greedy Man (Part 1)"", 'Make It Funky (Part 1, Single Version (Mono))', ""Intro/ It's A New Day (So Let A Man Come In And Do The Popcorn) (Live At The Apollo Theater/1971)"", 'I Got Ants In My Pants, Part 1', 'There It Is (Part 1)', 'Public Enemy #1 (Part 1)', 'Get On The Good Foot (Single Version (Mono))', 'I Got A Bag Of My Own', 'Doing It To Death', 'The Payback', ""Papa Don't Take No Mess (Part 1)"", 'Stoned To The Bone - Part 1', 'My Thang (1991 Undubbed Mix)', 'Hot (I Need To Be Loved Loved Loved Loved)', 'Get Up Offa That Thing / Release The Pressure (1991 Edit)', 'Body Heat, Part 1', ""It's Too Funky In Here"", 'Rapp Payback (Where Iz Moses)', 'Unity, Part 1']",14887.0
lastFM_1217,The Best Belong Together,B.V.S.M.P.,,
lastFM_1219,Pretending To Be Fearless,Aidan Baker,"['Sunn', 'The Dog Sleeps Oblivious in the Den', 'Pretending to be Fearless', 'A Small, Neat Wound', '[untitled]']",3208.0
lastFM_1228,Traveller,Fusion 808,,
lastFM_1230,Another,Colours,"['Original Mix', 'Wally Lopez Weekend Remk']",381.0
lastFM_1233,Hypnotize,High O. Love,,
lastFM_1234,Electronica,DJ Trippy,"[""Let's Trip"", 'Picture Postcard', 'Open Your Mind', 'Burning Out', 'Hit Me', 'Herion Chic', 'This Is My House', 'Yo!', 'Negativity', 'The Declaration', 'Self Trancendence']",2957.0
lastFM_1240,X-Girlfriend,E. Amador,,
lastFM_1241,the music that i live,Marcho,"['jugendliebe', 'Minimalistic Silence', 'Roof-deck (Strictly Instrumental Version)', 'Pop-Ular']",1744.0
lastFM_1245,Gentleman of,Jadell,"['The Organisation', 'Brand New Sound', 'Space Bed', 'Before the Fall', 'The Sure Shot', 'Mother Otherness', ""I'm With You""]",898.0
lastFM_1247,Bring It On,Modaji,,
lastFM_1249,*popular* Lords of the Dance,Ratpack,,
lastFM_1250,Discovery E.P.,Syzygy,,
lastFM_1253,Broken Folk Funk Latin,G. Peterson,"['Kovin lentaen kotin kaipllan', 'All Things to All Men', 'Come as You Are', 'Come Alive', 'Where Have They Gone', 'Mood Swing', 'Destiny', 'Unclaimed', 'Sweet Child', 'Twist', 'Left Hand Jazz', 'Touched My Soul']",3613.0
lastFM_1255,Temple On Every Street,Doctor L.,"[""Tu Mets 'le signe du singe'"", 'Time slips away', 'The Wheel Turns', 'The give away box', 'I got so much trouble to see', 'Liquid Blue', 'Coffee pot', 'Touch the sky', 'Mountains (will never surrender)', 'Interrupting the ceremony', 'Lost in da Machine', 'Temple on every street']",3217.0
lastFM_1256,Sungods -  Ascension,Sungods,,
lastFM_1264,Experience,York,"['Awakening (Still the remix)', 'Fields of Love (Dubmix) ATB vs. York', 'OTB (On the Beach) (original version)', 'Hearts', 'Kiss the Sky', 'Heavy Mental', 'Reachers of Civilisation', 'Awakening (Quake remix radio edit)', 'Farewell to the Moon (Watergate remix radio edit)']",3477.0
lastFM_1286,Secret Frequencies /,A. Kinetic,,
lastFM_1290,Beyond,Incisions,,
lastFM_1291,Visions Of,Forcefield,,
lastFM_1297,Halcyon,Idyl,"['At the waters edge', 'Relentless Awakening', 'Coerce', 'In the Silence of...', 'Belief (restive)']",1190.0
lastFM_1300,Ultraviolence,SKF,,
lastFM_1306,Out Of The Woods,Seelenluft,"['L.A. Woman', 'Manila', 'Bob Grande', 'Echokiller', 'Aircondition', 'Boobsie and Pepsy', 'Dancing Grandma', 'Piano J', 'The Evil Frog', 'Yoa Gongla', 'Goodnite Bob']",2724.0
lastFM_1314,Up All Night (Won't Make the Gym),Superstars of Rock,,
lastFM_1315,Hope Classics Volume 1,L. Alexander,,
lastFM_1322,- new - Waking Up The World,T. Dancers,"['Waking Up the World', 'Step 2', 'Batty Beats']",441.0
lastFM_1325,Point Blank / Surrender In,Embee,,
lastFM_1328,The Man Who Lived Underground,Freaks,"['The Man Who Lived Underground', 'The Washing Machine (Short Spin Excerpt)', 'Weaver-Lude', 'Telefunken', 'Where Were You When The Lights Went Out?', 'Hang Up Your Hang-Ups', 'Fix It', ""The Creeps (You're Giving Me)"", 'Psycho-Delia', 'Switchin Channels', 'Lovehate', ""80's Throwback"", 'Nyce & Slo', ""He's Angry"", ""What's The Point?"", 'Time', 'Blam (The New Jam)']",3053.0
lastFM_1332,Warning,A.K.A.,,
lastFM_1335,Nylon Coverin' Body Smotherin',Nurse W. Wound,,
lastFM_1342,Icarus (Angel Dust),Ledge,,
lastFM_1345,Still Life  Numerical Analysis,Terre Thaemlitz,"[""Still Life With Numerical Analysis (Ultra-Red's Numbers Remix)"", ""Still Life With Numerical Analysis (Ultra-Red's Sex Panic Summit Remix)""]",1226.0
lastFM_1348,Obscura,Yamo,,
lastFM_1353,Rockin' to the Music,Black B.,"[""Rockin' To The Music (Organ Mix)"", ""Rockin' To The Music (Lelewel Freak Mix)"", ""Rockin' To Music (Acapella)""]",838.0
lastFM_1355,Zone (Millennium Remixes),2. Unlimited,"['Twilight Zone (DJ Jean edit)', 'Twilight Zone (Dj Jean Club Mix)', 'Twilight Zone (DJ Jean Dub)', 'Twilight Zone (Delvino Remix Edit)', 'TWILIGHT ZONE (Sharp ""Maniac"" Mix)']",1628.0
lastFM_1375,Electronic Underground,Megaptera,"['Electronic Underground, Part I', 'Electronic Underground, Part II', 'Metal Blaster', 'Megaptera Theme', 'Hypnotic FEar', ""Someone's At The Door"", 'Power Vibrations', 'Last Machinery']",3650.0
lastFM_1378,Issues,Grand P.,"['Issues (clean remix)', 'Issues (dirty remix)', 'Issues (album dub)', 'Baby Mama Drama']",945.0
lastFM_1392,Outside World (Remixes),Sunbeam,,
lastFM_1394,Voodoo,Sonar,"['Cosmic Rays (MSB Remix)', 'Shadow To Catch', 'Orkid']",967.0
lastFM_1397,Deluxe Soundsystem,Dynamite D.,"['Intro', 'Wie jetzt', 'Samy Deluxe Pt.2', 'GrÃƒÂ¼ne Brille', 'Blow Shit Up', 'Eigentlich', 'DD im Haus', 'Boom', 'Lots of Signs', 'Instinkt', 'Meilenstein', 'Deluxe Soundsystem', 'Zap Zap', 'Bis dato']",2646.0
lastFM_1399,The Eternal Flame,Skin Up,"['The Eternal Flame', 'Roadster']",761.0
lastFM_1401,O.N.O -  six month at outside stairs,O.N.O,"['Spasmodic', 'Nanostorm', 'Narrowboat', 'K R K', 'Demand', 'Spasmodif', 'Ereticent']",2200.0
lastFM_1411,Blackout,L. Louis,,
lastFM_1419,When  We Belong?,SK Radicals,"['I Belong (reprise)', 'Evolution', 'On the Street', 'Bit Bomb Funk', 'In Pursuit of Trane', ""Reachin' 4 da Farside [Misa Negra Remix]"", 'On the Street [Volcov 4-4-2 Remix]', 'Evolution [Fini Dolo Remix]', 'I Belong', 'Baduski']",2558.0
lastFM_1426,Thought for Food,The Books,"['Enjoy Your Worries, You May Never Have Them Again', 'Read, Eat, Sleep', 'All Bad Ends All', 'All Our Base Are Belong to Them', 'Thankyoubranch', 'Mikey Bass', 'Excess Straussess', 'Getting the Done Job', 'A Dead Fish Gains the Power of Observation', 'Deafkids']",1850.0
lastFM_1428,Go Go Dynamo,Cleo,,
lastFM_1434,*popular* Hypnotize,R. Rivera,,
lastFM_1437,Conception Vessel,Steve Mason,"['Vessel of Conception', 'Conception Vessel', 'Acufunk', 'Brilliant for You Psychologically', 'Looks Like Another Fine Day', 'Touch the Sun', 'Outer Frontier Gate', 'Double Wobble Trouble (Intro edit)', 'What do You do for Fun?', 'Toads', 'Forbidden Pleasures', 'Brain Train (State Control mix)', 'Tiger Balm Tantrums', 'Conception Vessel Reprise']",4002.0
lastFM_1464,You Belong  Me,Michael Moog,,
lastFM_1473,*popular* Dance / Accelerate,Slot,"['Dance', 'Dance (radio edit)', 'Accelerate']",784.0
lastFM_1475,Interactive -  Elevator Up And Down,Interactive,,
lastFM_1479,Elevator (Masters At Work Remixes),Jaffa,,
lastFM_1481,Broken Into Little Pieces EP,K. Shinohara,,
lastFM_1489,Futuristic,Source o. Gravity,,
lastFM_1490,This Is Not a Daydream,Alien Factory,"['This Is Not a Daydream (Intro)', 'This Is Not a Daydream', 'Tomorrow (remix)', 'Destiny (Sub-Stance remix)']",1497.0
lastFM_1496,[explicit] I'm Only In It For The Money!,Beige,,
lastFM_1500,Generation,Cosmoon,"['I Am a Freak', 'Illustrated Children', 'just legalize it', 'damnation generation', 'Psygothic Personalities', 'pitter patter', '23.7']",3370.0
lastFM_1506,Liberation,Walky Talky,"['Liberation', 'Deliberation']",1237.0
lastFM_1510,Don't Give Up,Michelle Weeks,,
lastFM_1511,Judgement,F. Freunde,,
lastFM_1528,Brothers in Machine,Koneveljet,"['Terma', 'Natas', 'Ner Vegas', 'Tamilia', 'Namuh', 'Man on the Moon', 'Romulus', 'Kitsunegari', 'extra']",3446.0
lastFM_1529,Album: Colors,Panoramic,"['Colors', 'Dreammission']",524.0
lastFM_1546,Das Bierbeben -  Mach Deinen Fernseher Kaputt,Das Bierbeben,"['Mach Deinen Fernseher Kaputt', 'No Future No Past', 'Deutschlands Mauern fallen']",941.0
lastFM_1549,Noize Check / Diss - Spirit,Capital J,,
lastFM_1551,Michigan,Laura Grabb,,
lastFM_1556,Album: Universal Nation (Millennium Mixes),PUSH,"['Universal Nation (Original Mix)', 'Universal Nation (Ferry Corsten Remix)', 'Universal Nation (Dumonde Remix)', 'Universal Nation (Oliver Lieb remix)']",1201.0
