"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] DateComparator(date) record1Value","[0] DateComparator(date) record2Value","[0] DateComparator(date) record1PreprocessedValue","[0] DateComparator(date) record2PreprocessedValue","[0] DateComparator(date) similarity","[0] DateComparator(date) postproccesedSimilarity","[1] StringComparator(actors_actor_name, jaccard) record1Value","[1] StringComparator(actors_actor_name, jaccard) record2Value","[1] StringComparator(actors_actor_name, jaccard) record1PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) record2PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) similarity","[1] StringComparator(actors_actor_name, jaccard) postproccesedSimilarity","[2] StringComparator(title, jaccard) record1Value","[2] StringComparator(title, jaccard) record2Value","[2] StringComparator(title, jaccard) record1PreprocessedValue","[2] StringComparator(title, jaccard) record2PreprocessedValue","[2] StringComparator(title, jaccard) similarity","[2] StringComparator(title, jaccard) postproccesedSimilarity"
"RuleBasedMatcher","actors_5","golden_globes_1394","0.09523809523809523","","1933-01-01","1984-01-01","1933-01-01","1984-01-01","0.0","0.0","Helen Hayes","Linda Ronstadt","helen hayes","linda ronstadt","0.0","0.0","The Sin of Madelon Claudet","Pirates Of Penzance, The","the sin of madelon claudet","pirates of penzance, the","0.2857142857142857","0.2857142857142857"
"RuleBasedMatcher","actors_5","golden_globes_1485","0.041666666666666664","","1933-01-01","1982-01-01","1933-01-01","1982-01-01","0.0","0.0","Helen Hayes","Meryl Streep","helen hayes","meryl streep","0.0","0.0","The Sin of Madelon Claudet","French Lieutenant's Woman, The","the sin of madelon claudet","french lieutenant's woman, the","0.125","0.125"
"RuleBasedMatcher","actors_5","golden_globes_1432","0.0","","1933-01-01","1983-01-01","1933-01-01","1983-01-01","0.0","0.0","Helen Hayes","['Jessica Lange', 'Kim Stanley']","Helen Hayes","['Jessica Lange', 'Kim Stanley']","0.0","0.0","The Sin of Madelon Claudet","Frances","the sin of madelon claudet","frances","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_95","0.0","","1933-01-01","2010-01-01","1933-01-01","2010-01-01","0.0","0.0","Helen Hayes","Kenneth Branagh","helen hayes","kenneth branagh","0.0","0.0","The Sin of Madelon Claudet","Wallander: One Step Behind","the sin of madelon claudet","wallander: one step behind","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_709","0.0","","1933-01-01","1998-01-01","1933-01-01","1998-01-01","0.0","0.0","Helen Hayes","Michael Caine","helen hayes","michael caine","0.0","0.0","The Sin of Madelon Claudet","Mandela and De Klerk","the sin of madelon claudet","mandela and de klerk","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_2115","0.08333333333333333","","1933-01-01","1962-01-01","1933-01-01","1962-01-01","0.0","0.0","Helen Hayes","Fred Astaire","helen hayes","fred astaire","0.0","0.0","The Sin of Madelon Claudet","Pleasure Of His Company, The","the sin of madelon claudet","pleasure of his company, the","0.25","0.25"
"RuleBasedMatcher","actors_5","golden_globes_1127","0.0","","1933-01-01","1989-01-01","1933-01-01","1989-01-01","0.0","0.0","Helen Hayes","Shirley MacLaine","helen hayes","shirley maclaine","0.0","0.0","The Sin of Madelon Claudet","Madame Sousatzka","the sin of madelon claudet","madame sousatzka","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_1481","0.047619047619047616","","1933-01-01","1982-01-01","1933-01-01","1982-01-01","0.0","0.0","Helen Hayes","Sally Field","helen hayes","sally field","0.0","0.0","The Sin of Madelon Claudet","Absence Of Malice","the sin of madelon claudet","absence of malice","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_5","golden_globes_1539","0.0","","1933-01-01","1981-01-01","1933-01-01","1981-01-01","0.0","0.0","Helen Hayes","Bette Midler","helen hayes","bette midler","0.0","0.0","The Sin of Madelon Claudet","Divine Madness","the sin of madelon claudet","divine madness","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_1330","0.0","","1933-01-01","1985-01-01","1933-01-01","1985-01-01","0.0","0.0","Helen Hayes","['F. Murray Abraham', 'Tom Hulce', 'Jeffrey Jones']","Helen Hayes","['F. Murray Abraham', 'Tom Hulce', 'Jeffrey Jones']","0.0","0.0","The Sin of Madelon Claudet","Amadeus","the sin of madelon claudet","amadeus","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_868","0.08333333333333333","","1933-01-01","1994-01-01","1933-01-01","1994-01-01","0.0","0.0","Helen Hayes","['Emma Thompson', 'Anthony Hopkins']","Helen Hayes","['Emma Thompson', 'Anthony Hopkins']","0.0","0.0","The Sin of Madelon Claudet","Remains Of The Day, The","the sin of madelon claudet","remains of the day, the","0.25","0.25"
"RuleBasedMatcher","actors_5","golden_globes_763","0.0","","1933-01-01","1996-01-01","1933-01-01","1996-01-01","0.0","0.0","Helen Hayes","Richard Dreyfuss","helen hayes","richard dreyfuss","0.0","0.0","The Sin of Madelon Claudet","Mr. Holland's Opus","the sin of madelon claudet","mr. holland's opus","0.0","0.0"
"RuleBasedMatcher","actors_5","golden_globes_2203","0.047619047619047616","","1933-01-01","1957-01-01","1933-01-01","1957-01-01","0.0","0.0","Helen Hayes","Charlton Heston","helen hayes","charlton heston","0.0","0.0","The Sin of Madelon Claudet","Ten Commandments, The","the sin of madelon claudet","ten commandments, the","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_5","golden_globes_1270","0.03333333333333333","","1933-01-01","1987-01-01","1933-01-01","1987-01-01","0.0","0.0","Helen Hayes","['Farrah Fawcett', 'Geraldine Page', 'Tom Conti']","Helen Hayes","['Farrah Fawcett', 'Geraldine Page', 'Tom Conti']","0.0","0.0","The Sin of Madelon Claudet","Nazi Hunter: The Beate Klarsfeld Story","the sin of madelon claudet","nazi hunter: the beate klarsfeld story","0.1","0.1"
"RuleBasedMatcher","actors_6","golden_globes_1096","0.16666666666666666","","1934-01-01","1990-01-01","1934-01-01","1990-01-01","0.0","0.0","Katharine Hepburn","Denzel Washington","katharine hepburn","denzel washington","0.0","0.0","Morning Glory","Glory","morning glory","glory","0.5","0.5"
"RuleBasedMatcher","actors_6","golden_globes_1202","0.08333333333333333","","1934-01-01","1988-01-01","1934-01-01","1988-01-01","0.0","0.0","Katharine Hepburn","","katharine hepburn","","0.0","0.0","Morning Glory","Hope and Glory","morning glory","hope and glory","0.25","0.25"
"RuleBasedMatcher","actors_6","golden_globes_1689","0.08333333333333333","","1934-01-01","1977-01-01","1934-01-01","1977-01-01","0.0","0.0","Katharine Hepburn","David Carradine","katharine hepburn","david carradine","0.0","0.0","Morning Glory","Bound For Glory","morning glory","bound for glory","0.25","0.25"
"RuleBasedMatcher","actors_6","golden_globes_1421","0.047619047619047616","","1934-01-01","1984-01-01","1934-01-01","1984-01-01","0.0","0.0","Katharine Hepburn","Susan Blakely","katharine hepburn","susan blakely","0.0","0.0","Morning Glory","Will There Really Be a Morning","morning glory","will there really be a morning","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_6","golden_globes_2188","0.0","","1934-01-01","1958-01-01","1934-01-01","1958-01-01","0.0","0.0","Katharine Hepburn","Maurice Chevalier","katharine hepburn","maurice chevalier","0.0","0.0","Morning Glory","Love In The Afternoon","morning glory","love in the afternoon","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1029","0.0","","1934-01-01","1991-01-01","1934-01-01","1991-01-01","0.0","0.0","Katharine Hepburn","Robin Williams","katharine hepburn","robin williams","0.0","0.0","Morning Glory","Awakenings","morning glory","awakenings","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1912","0.0","","1934-01-01","1971-01-01","1934-01-01","1971-01-01","0.0","0.0","Katharine Hepburn","Melina Mercouri","katharine hepburn","melina mercouri","0.0","0.0","Morning Glory","Promise at Dawn","morning glory","promise at dawn","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_2013","0.0","","1934-01-01","1966-01-01","1934-01-01","1966-01-01","0.0","0.0","Katharine Hepburn","Julie Christie","katharine hepburn","julie christie","0.0","0.0","Morning Glory","Darling","morning glory","darling","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1824","0.0","","1934-01-01","1974-01-01","1934-01-01","1974-01-01","0.0","0.0","Katharine Hepburn","Valentina Cortese","katharine hepburn","valentina cortese","0.0","0.0","Morning Glory","Day For Night","morning glory","day for night","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_2230","0.0","","1934-01-01","1953-01-01","1934-01-01","1953-01-01","0.0","0.0","Katharine Hepburn","['Gary Cooper', 'Katy Jurado']","Katharine Hepburn","['Gary Cooper', 'Katy Jurado']","0.0","0.0","Morning Glory","High Noon","morning glory","high noon","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1649","0.0","","1934-01-01","1978-01-01","1934-01-01","1978-01-01","0.0","0.0","Katharine Hepburn","['Gena Rowlands', 'Joan Blondell']","Katharine Hepburn","['Gena Rowlands', 'Joan Blondell']","0.0","0.0","Morning Glory","Opening Night","morning glory","opening night","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1234","0.0","","1934-01-01","1987-01-01","1934-01-01","1987-01-01","0.0","0.0","Katharine Hepburn","Anne Bancroft","katharine hepburn","anne bancroft","0.0","0.0","Morning Glory","'Night Mother","morning glory","'night mother","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_2151","0.0","","1934-01-01","1960-01-01","1934-01-01","1960-01-01","0.0","0.0","Katharine Hepburn","Fredric March","katharine hepburn","fredric march","0.0","0.0","Morning Glory","Middle Of The Night","morning glory","middle of the night","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1196","0.0","","1934-01-01","1988-01-01","1934-01-01","1988-01-01","0.0","0.0","Katharine Hepburn","Robin Williams","katharine hepburn","robin williams","0.0","0.0","Morning Glory","Good Morning, Vietnam","morning glory","good morning, vietnam","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_1223","0.0","","1934-01-01","1988-01-01","1934-01-01","1988-01-01","0.0","0.0","Katharine Hepburn","Jack Lemmon","katharine hepburn","jack lemmon","0.0","0.0","Morning Glory","Long Day's Journey Into Night","morning glory","long day's journey into night","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_2080","0.3333333333333333","","1934-01-01","1963-01-01","1934-01-01","1963-01-01","0.0","0.0","Katharine Hepburn","Katharine Hepburn","katharine hepburn","katharine hepburn","1.0","1.0","Morning Glory","Long Day's Journey Into Night","morning glory","long day's journey into night","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_2126","0.0","","1934-01-01","1961-01-01","1934-01-01","1961-01-01","0.0","0.0","Katharine Hepburn","Greer Garson","katharine hepburn","greer garson","0.0","0.0","Morning Glory","Sunrise at Campobello","morning glory","sunrise at campobello","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_740","0.0","","1934-01-01","1997-01-01","1934-01-01","1997-01-01","0.0","0.0","Katharine Hepburn","Brett Butler","katharine hepburn","brett butler","0.0","0.0","Morning Glory","Grace Under Fire","morning glory","grace under fire","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_844","0.0","","1934-01-01","1995-01-01","1934-01-01","1995-01-01","0.0","0.0","Katharine Hepburn","Brett Butler","katharine hepburn","brett butler","0.0","0.0","Morning Glory","Grace Under Fire","morning glory","grace under fire","0.0","0.0"
"RuleBasedMatcher","actors_6","golden_globes_954","0.0","","1934-01-01","1993-01-01","1934-01-01","1993-01-01","0.0","0.0","Katharine Hepburn","Burt Reynolds","katharine hepburn","burt reynolds","0.0","0.0","Morning Glory","Evening Shade","morning glory","evening shade","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_592","0.06666666666666667","","1935-01-01","2000-01-01","1935-01-01","2000-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","","['Claudette Colbert', 'Clark Gable']","","0.0","0.0","It Happened One Night","Sports Night","it happened one night","sports night","0.2","0.2"
"RuleBasedMatcher","actors_7","golden_globes_2151","0.047619047619047616","","1935-01-01","1960-01-01","1935-01-01","1960-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Fredric March","['Claudette Colbert', 'Clark Gable']","Fredric March","0.0","0.0","It Happened One Night","Middle Of The Night","it happened one night","middle of the night","0.14285714285714285","0.14285714285714285"
"RuleBasedMatcher","actors_7","golden_globes_767","0.0","","1935-01-01","1996-01-01","1935-01-01","1996-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Sandra Bullock","['Claudette Colbert', 'Clark Gable']","Sandra Bullock","0.0","0.0","It Happened One Night","While You Were Sleeping","it happened one night","while you were sleeping","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_1824","0.05555555555555555","","1935-01-01","1974-01-01","1935-01-01","1974-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Valentina Cortese","['Claudette Colbert', 'Clark Gable']","Valentina Cortese","0.0","0.0","It Happened One Night","Day For Night","it happened one night","day for night","0.16666666666666666","0.16666666666666666"
"RuleBasedMatcher","actors_7","golden_globes_1649","0.06666666666666667","","1935-01-01","1978-01-01","1935-01-01","1978-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","['Gena Rowlands', 'Joan Blondell']","['Claudette Colbert', 'Clark Gable']","['Gena Rowlands', 'Joan Blondell']","0.0","0.0","It Happened One Night","Opening Night","it happened one night","opening night","0.2","0.2"
"RuleBasedMatcher","actors_7","golden_globes_537","0.0","","1935-01-01","2001-01-01","1935-01-01","2001-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Sela Ward","['Claudette Colbert', 'Clark Gable']","Sela Ward","0.0","0.0","It Happened One Night","Once and Again","it happened one night","once and again","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_589","0.0","","1935-01-01","2000-01-01","1935-01-01","2000-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","['Sela Ward', 'William O. Campbell']","['Claudette Colbert', 'Clark Gable']","['Sela Ward', 'William O. Campbell']","0.0","0.0","It Happened One Night","Once and Again","it happened one night","once and again","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_484","0.0","","1935-01-01","2002-01-01","1935-01-01","2002-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Sela Ward","['Claudette Colbert', 'Clark Gable']","Sela Ward","0.0","0.0","It Happened One Night","Once and Again","it happened one night","once and again","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_512","0.05555555555555555","","1935-01-01","2001-01-01","1935-01-01","2001-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Javier Bardem","['Claudette Colbert', 'Clark Gable']","Javier Bardem","0.0","0.0","It Happened One Night","Before Night Falls","it happened one night","before night falls","0.16666666666666666","0.16666666666666666"
"RuleBasedMatcher","actors_7","golden_globes_1378","0.06666666666666667","","1935-01-01","1985-01-01","1935-01-01","1985-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Selma Diamond","['Claudette Colbert', 'Clark Gable']","Selma Diamond","0.0","0.0","It Happened One Night","Night Court","it happened one night","night court","0.2","0.2"
"RuleBasedMatcher","actors_7","golden_globes_1231","0.06666666666666667","","1935-01-01","1988-01-01","1935-01-01","1988-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","John Larroquette","['Claudette Colbert', 'Clark Gable']","John Larroquette","0.0","0.0","It Happened One Night","Night Court","it happened one night","night court","0.2","0.2"
"RuleBasedMatcher","actors_7","golden_globes_1154","0.037037037037037035","","1935-01-01","1989-01-01","1935-01-01","1989-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_1988","0.037037037037037035","","1935-01-01","1968-01-01","1935-01-01","1968-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","['Sidney Poitier', 'Rod Steiger', 'Quentin Dean', 'Lee Grant']","['Claudette Colbert', 'Clark Gable']","['Sidney Poitier', 'Rod Steiger', 'Quentin Dean', 'Lee Grant']","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_997","0.037037037037037035","","1935-01-01","1992-01-01","1935-01-01","1992-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_894","0.037037037037037035","","1935-01-01","1994-01-01","1935-01-01","1994-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_1053","0.037037037037037035","","1935-01-01","1991-01-01","1935-01-01","1991-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_1102","0.037037037037037035","","1935-01-01","1990-01-01","1935-01-01","1990-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","['Claudette Colbert', 'Clark Gable']","Carroll O'Connor","0.0","0.0","It Happened One Night","In The Heat Of The Night","it happened one night","in the heat of the night","0.1111111111111111","0.1111111111111111"
"RuleBasedMatcher","actors_7","golden_globes_788","0.06666666666666667","","1935-01-01","1996-01-01","1935-01-01","1996-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Daniel Benzali","['Claudette Colbert', 'Clark Gable']","Daniel Benzali","0.0","0.0","It Happened One Night","Murder One","it happened one night","murder one","0.2","0.2"
"RuleBasedMatcher","actors_7","golden_globes_1285","0.0","","1935-01-01","1986-01-01","1935-01-01","1986-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","['Gene Hackman', 'Amy Madigan']","['Claudette Colbert', 'Clark Gable']","['Gene Hackman', 'Amy Madigan']","0.0","0.0","It Happened One Night","Twice In a Lifetime","it happened one night","twice in a lifetime","0.0","0.0"
"RuleBasedMatcher","actors_7","golden_globes_1234","0.0","","1935-01-01","1987-01-01","1935-01-01","1987-01-01","0.0","0.0","['Claudette Colbert', 'Clark Gable']","Anne Bancroft","['Claudette Colbert', 'Clark Gable']","Anne Bancroft","0.0","0.0","It Happened One Night","'Night Mother","it happened one night","'night mother","0.0","0.0"
"RuleBasedMatcher","actors_8","golden_globes_1398","0.0","","1936-01-01","1984-01-01","1936-01-01","1984-01-01","0.0","0.0","Bette Davis","Tom Cruise","bette davis","tom cruise","0.0","0.0","Dangerous","Risky Business","dangerous","risky business","0.0","0.0"
