mc_id,game_title,year_published,made_by,console,press_rating,player_rating,age_rating
metacritic_284,Mass Effect,2007-01-01,BioWare,Xbox 360,91.0,8.7,M
metacritic_285,Tony Hawk's Pro Skater 2,2000-01-01,Neversoft Entertainment,PC,91.0,8.4,T
metacritic_286,Battlefield 2,2005-01-01,Digital Illusions,PC,91.0,8.4,T
metacritic_287,Halo: Reach,2010-01-01,Bungie,Xbox 360,91.0,8.4,M
metacritic_288,Crusader Kings III,2020-01-01,Paradox Interactive,PC,91.0,8.4,M
metacritic_289,Persona 5 Royal,2022-01-01,Atlus,PlayStation 5,91.0,8.0,M
metacritic_290,Forza Motorsport 4,2011-01-01,Turn 10,Xbox 360,91.0,8.4,E
metacritic_291,Resident Evil 3: Nemesis,1999-01-01,Capcom,PlayStation,91.0,9.5,M
metacritic_292,Psychonauts 2,2021-01-01,Double Fine Productions,Xbox One,91.0,6.4,T
metacritic_293,Resident Evil,1996-01-01,Capcom,PlayStation,91.0,9.5,M
metacritic_294,Batman: Arkham City,2011-01-01,Rocksteady Studios,PC,91.0,8.7,T
metacritic_295,God of War Collection,2009-01-01,Bluepoint Games,PS3,91.0,8.8,M
metacritic_296,Tony Hawk's Pro Skater 3,2001-01-01,Neversoft Entertainment,GameCube,91.0,8.1,T
metacritic_297,Madden NFL 2005,2004-01-01,EA Tiburon,PS2,91.0,8.0,E
metacritic_298,Street Fighter IV,2009-01-01,Capcom,PC,91.0,7.8,T
metacritic_299,Fallout 3,2008-01-01,Bethesda Game Studios,PC,91.0,7.9,M
metacritic_300,Fez,2013-01-01,Polytron Corp.,PC,91.0,6.7,E
metacritic_301,Planescape: Torment,1999-01-01,Black Isle Studios,PC,91.0,9.2,T
metacritic_302,Celeste,2018-01-01,Maddy Makes Games,PS4,91.0,7.7,E10+
metacritic_303,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002-01-01,Monolith Productions,PC,91.0,8.7,M
metacritic_304,Resident Evil 4,2023-01-01,Capcom,PC,91.0,6.9,
metacritic_305,Batman: Arkham Asylum,2009-01-01,Rocksteady Studios,PS3,91.0,8.8,T
metacritic_306,Gears of War 3,2011-01-01,Epic Games,Xbox 360,91.0,8.1,M
metacritic_307,Neverwinter Nights,2002-01-01,BioWare,PC,91.0,8.2,T
metacritic_308,Killzone 2,2009-01-01,Guerrilla,PS3,91.0,8.1,M
metacritic_309,Rayman Legends,2013-01-01,Ubisoft Montpellier,PS3,91.0,8.6,E10+
metacritic_310,INSIDE,2016-01-01,PLAYDEAD,PS4,91.0,8.5,M
metacritic_311,Legacy of Kain: Soul Reaver,1999-01-01,Crystal Dynamics,PlayStation,91.0,9.0,T
metacritic_312,Castlevania: Aria of Sorrow,2003-01-01,KCET,Game Boy Advance,91.0,8.9,T
metacritic_313,World Soccer Winning Eleven 8 International,2005-01-01,KCET,PS2,91.0,8.3,E
metacritic_314,Dragon Age: Origins,2009-01-01,BioWare,PC,91.0,8.8,M
metacritic_315,SteamWorld Heist: Ultimate Edition,2017-01-01,Image & Form,Switch,91.0,8.2,E10+
metacritic_316,Mark of the Ninja,2012-01-01,Klei Entertainment,PC,91.0,8.0,M
metacritic_317,Golden Sun,2001-01-01,Camelot Software Planning,Game Boy Advance,91.0,9.0,E
metacritic_318,Sea of Stars,2023-01-01,Sabotage Studio,PlayStation 5,91.0,8.2,
metacritic_319,The Legend of Zelda: A Link Between Worlds,2013-01-01,Nintendo,3DS,91.0,9.0,E
metacritic_320,Castlevania: Circle of the Moon,2001-01-01,KCEK,Game Boy Advance,91.0,8.4,T
metacritic_321,Disco Elysium,2019-01-01,ZA/UM,PC,91.0,8.5,
metacritic_322,F1 2020,2020-01-01,Codemasters,Xbox One,91.0,7.4,E
metacritic_323,NieR: Automata - Game of the YoRHa Edition,2019-01-01,PlatinumGames,PS4,91.0,8.9,M
metacritic_324,Dark Souls II,2014-01-01,From Software,PC,91.0,7.2,T
metacritic_325,Resident Evil 2,2019-01-01,Capcom R&D Division 1,PS4,91.0,9.0,M
metacritic_326,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2020-01-01,Square Enix,PS4,91.0,8.0,T
metacritic_327,Dark Souls II,2014-01-01,From Software,PS3,91.0,8.2,T
metacritic_328,Spelunky 2,2020-01-01,"Mossmouth,Bitworks",PC,91.0,6.8,
metacritic_329,Madden NFL 2004,2003-01-01,EA Tiburon,PC,91.0,7.1,E
metacritic_330,Mario Kart DS,2005-01-01,Nintendo,DS,91.0,8.7,E
metacritic_331,Mario Golf,1999-01-01,Camelot Software Planning,Nintendo 64,91.0,7.8,E
metacritic_332,Shovel Knight: Treasure Trove,2017-01-01,Yacht Club Games,Switch,91.0,8.3,E
metacritic_333,Call of Duty,2003-01-01,Infinity Ward,PC,91.0,8.4,T
metacritic_334,Assassin's Creed II,2009-01-01,Ubisoft Montreal,Xbox 360,90.0,8.8,M
metacritic_335,Far Cry 3,2012-01-01,Ubisoft Montreal,Xbox 360,91.0,8.6,M
metacritic_336,NBA 2K12,2011-01-01,Visual Concepts,PS3,90.0,6.8,E
metacritic_337,Project Gotham Racing 2,2003-01-01,Bizarre Creations,Xbox,90.0,8.7,E
metacritic_338,World of Warcraft: Cataclysm,2010-01-01,Blizzard Entertainment,PC,90.0,5.8,T
metacritic_339,flower,2013-01-01,Bluepoint Games,PS4,91.0,7.3,E
metacritic_340,Crash Bandicoot 3: Warped,1998-01-01,Naughty Dog,PlayStation,91.0,9.0,E
metacritic_341,Rogue Legacy 2,2023-01-01,Cellar Door Games,PlayStation 5,90.0,6.2,E10+
metacritic_342,Animal Crossing: New Horizons,2020-01-01,Nintendo,Switch,90.0,5.6,E
metacritic_343,Final Fantasy XIV: Shadowbringers,2019-01-01,Square Enix,PC,90.0,9.1,T
metacritic_344,Bayonetta,2010-01-01,PlatinumGames,Xbox 360,90.0,8.1,M
metacritic_345,The Sims 2,2004-01-01,Maxis,PC,90.0,8.7,T
metacritic_346,NCAA Football 2003,2002-01-01,EA Sports,Xbox,90.0,7.3,E
metacritic_347,ICO,2001-01-01,SCE Japan Studio,PS2,90.0,8.8,T
metacritic_348,Half-Life 2,2005-01-01,Valve Software,Xbox,90.0,8.5,M
metacritic_349,FIFA Soccer 12,2011-01-01,Electronic Arts,PS3,90.0,7.2,E
metacritic_350,Diablo III: Ultimate Evil Edition,2014-01-01,Blizzard Entertainment,PS4,90.0,7.8,M
metacritic_351,World of Goo,2008-01-01,2D Boy,PC,90.0,8.4,E
metacritic_352,Rayman 2: The Great Escape,1999-01-01,Ubisoft Montpellier,Nintendo 64,90.0,8.7,E
metacritic_353,Far Cry 3,2012-01-01,Ubisoft Montreal,PS3,90.0,8.6,M
metacritic_354,Overwatch,2016-01-01,Blizzard Entertainment,PS4,90.0,6.4,T
metacritic_355,Tom Clancy's Ghost Recon Advanced Warfighter,2006-01-01,Ubisoft Paris,Xbox 360,90.0,7.9,T
metacritic_356,Syphon Filter,1999-01-01,Eidetic,PlayStation,90.0,8.6,T
metacritic_357,Marvel vs. Capcom 2,2000-01-01,Capcom,Dreamcast,90.0,8.8,T
metacritic_358,Mario & Luigi: Superstar Saga,2003-01-01,Alphadream Corporation,Game Boy Advance,90.0,8.8,E
metacritic_359,Mario & Luigi: Bowser's Inside Story,2009-01-01,Alphadream Corporation,DS,90.0,8.8,E
metacritic_360,Shovel Knight,2015-01-01,Yacht Club Games,PS4,90.0,7.7,E
metacritic_361,Ape Escape,1999-01-01,SCEI,PlayStation,90.0,8.5,E
metacritic_362,Grand Theft Auto IV: The Lost and Damned,2009-01-01,Rockstar North,Xbox 360,90.0,8.0,M
metacritic_363,Trials Evolution,2012-01-01,"Ubisoft,RedLynx",Xbox 360,90.0,8.0,E10+
metacritic_364,Rogue Legacy 2,2022-01-01,Cellar Door Games,Xbox Series X,90.0,7.4,E10+
metacritic_365,Factorio,2020-01-01,Wube Software LTD.,PC,90.0,8.2,
metacritic_366,Tony Hawk's Underground,2003-01-01,Neversoft Entertainment,PS2,90.0,8.7,T
metacritic_367,Tennis 2K2,2001-01-01,Hitmaker,Dreamcast,90.0,8.0,E
metacritic_368,FIFA Soccer 12,2011-01-01,Electronic Arts,Xbox 360,90.0,6.8,E
metacritic_369,Fallout 3,2008-01-01,Bethesda Game Studios,PS3,90.0,8.2,M
metacritic_370,FIFA Soccer 10,2009-01-01,EA Sports,Xbox 360,90.0,7.4,E
metacritic_371,Quake II - Enhanced Edition,2023-01-01,id Software,PC,90.0,7.8,M
metacritic_372,The Legend of Zelda: The Wind Waker HD,2013-01-01,"Nintendo,HexaDrive",Wii U,90.0,9.0,E10+
metacritic_373,Monster Hunter: World - Iceborne,2019-01-01,Capcom,Xbox One,90.0,8.1,T
metacritic_374,Portal,2007-01-01,Valve Software,PC,90.0,9.1,T
metacritic_375,Spelunky,2013-01-01,"Derek Yu,Mossmouth",PC,90.0,7.4,
metacritic_376,Black & White,2001-01-01,Lionhead Studios,PC,90.0,7.8,T
metacritic_377,NBA Street Vol. 2,2003-01-01,Electronic Arts,PS2,90.0,8.7,E
metacritic_378,Jack Jeanne,2023-01-01,Broccoli,Switch,90.0,7.9,T
metacritic_379,MVP Baseball 2004,2004-01-01,EA Sports,PS2,90.0,8.5,E
metacritic_380,Dance Dance Revolution,2001-01-01,Konami,PlayStation,90.0,8.4,E
metacritic_381,Tetris Effect,2019-01-01,Enhance Games,PC,90.0,6.7,E
metacritic_382,Ratchet & Clank: Going Commando,2003-01-01,Insomniac Games,PS2,90.0,9.0,T
metacritic_383,ESPN NFL 2K5,2004-01-01,Visual Concepts,PS2,90.0,8.6,E
metacritic_384,NHL 2001,2000-01-01,EA Sports,PC,90.0,6.6,E
metacritic_385,Ori and the Blind Forest: Definitive Edition,2019-01-01,Moon Studios,Switch,90.0,8.5,E
metacritic_386,The Legend of Zelda: Phantom Hourglass,2007-01-01,Nintendo,DS,90.0,7.9,E
metacritic_387,Advance Wars: Dual Strike,2005-01-01,Intelligent Systems,DS,90.0,8.8,E
metacritic_388,NieR: Automata - Become as Gods Edition,2018-01-01,PlatinumGames,Xbox One,90.0,9.1,M
metacritic_389,Jak and Daxter: The Precursor Legacy,2001-01-01,Naughty Dog,PS2,90.0,8.9,E
metacritic_390,Star Wars Rogue Leader: Rogue Squadron II,2001-01-01,Factor 5,GameCube,90.0,8.8,T
metacritic_391,Moss: Book II,2023-01-01,Polyarc,PlayStation 5,90.0,7.0,E10+
metacritic_392,Tony Hawk's Pro Skater 3,2002-01-01,Vicarious Visions,Game Boy Advance,90.0,6.5,E
metacritic_393,Stephen's Sausage Roll,2016-01-01,increpare,PC,90.0,5.5,
metacritic_394,Bastion,2018-01-01,Supergiant Games,Switch,90.0,7.6,E10+
metacritic_395,Velocity 2X,2014-01-01,FuturLab,PlayStation Vita,90.0,7.2,E10+
metacritic_396,Monster Hunter: World,2018-01-01,Capcom,Xbox One,90.0,7.2,T
metacritic_397,MLB 11: The Show,2011-01-01,SCEA San Diego Studios,PS3,90.0,8.0,E
metacritic_398,Rayman Legends,2014-01-01,Ubisoft Montpellier,PS4,90.0,8.3,E10+
metacritic_399,Burnout Revenge,2005-01-01,Criterion Games,PS2,90.0,8.9,E10+
metacritic_400,Persona 4 Golden,2023-01-01,Atlus,Switch,90.0,8.6,M
metacritic_401,Microsoft Flight Simulator,2021-01-01,Asobo Studio,Xbox Series X,90.0,7.9,E
metacritic_402,Deus Ex,2000-01-01,Ion Storm,PC,90.0,9.2,M
metacritic_403,NCAA Football 2002,2001-01-01,EA Sports,PS2,90.0,8.4,E
metacritic_404,Panzer Dragoon Orta,2003-01-01,Smilebit,Xbox,90.0,8.4,T
metacritic_405,Unreal Tournament,2001-01-01,Secret Level,Dreamcast,90.0,8.5,M
metacritic_406,Fez,2014-01-01,"Polytron Corp.,BlitWorks",PS4,90.0,6.4,E
metacritic_407,Portal: Still Alive,2008-01-01,Valve Software,Xbox 360,90.0,8.6,T
metacritic_408,Half-Life 2: Episode Two,2007-01-01,Valve Software,PC,90.0,9.2,M
metacritic_409,The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut,2004-01-01,Starbreeze,PC,90.0,8.6,M
metacritic_410,Tony Hawk's Pro Skater 3,2002-01-01,Gearbox Software,PC,90.0,8.4,T
metacritic_411,NBA 2K2,2002-01-01,Visual Concepts,GameCube,90.0,6.0,E
metacritic_412,MVP Baseball 2004,2004-01-01,EA Sports,Xbox,90.0,7.8,E
metacritic_413,Donkey Kong 64,1999-01-01,Rare Ltd.,Nintendo 64,90.0,8.6,E
metacritic_414,Shin Megami Tensei: Persona 4,2008-01-01,Atlus Co.,PS2,90.0,7.8,M
metacritic_415,Braid,2009-01-01,"Number None Inc.,Knockout Games",PC,90.0,8.6,E10+
metacritic_416,Shovel Knight,2014-01-01,Yacht Club Games,3DS,90.0,8.3,E
metacritic_417,Ghost Trick: Phantom Detective,2023-01-01,Capcom,PC,90.0,6.6,
metacritic_418,Ori and the Will of the Wisps,2020-01-01,Moon Studios,Xbox One,90.0,8.9,E
metacritic_419,Hollow Knight,2018-01-01,Team Cherry,Switch,90.0,9.1,E10+
metacritic_420,Tony Hawk's Pro Skater 4,2002-01-01,Neversoft Entertainment,Xbox,90.0,8.1,T
metacritic_421,Mark of the Ninja,2012-01-01,Klei Entertainment,Xbox 360,90.0,7.4,M
metacritic_422,MLB 09: The Show,2009-01-01,SCEA San Diego Studios,PS3,90.0,8.1,E
metacritic_423,Silent Hunter III,2005-01-01,Ubisoft,PC,90.0,7.8,T
metacritic_424,Chained Echoes,2022-01-01,Matthias Linda,Switch,90.0,8.7,M
metacritic_425,Blast Corps,1997-01-01,Rare Ltd.,Nintendo 64,90.0,8.4,E
metacritic_426,Bayonetta,2017-01-01,"PlatinumGames,Nex Entertainment",PC,90.0,8.1,M
metacritic_427,Sid Meier's Civilization III,2001-01-01,Firaxis Games,PC,90.0,8.3,E
metacritic_428,Okami,2008-01-01,Ready at Dawn,Wii,90.0,8.8,T
metacritic_429,NFL 2K2,2001-01-01,Visual Concepts,Dreamcast,90.0,7.2,E
metacritic_430,Assassin's Creed: Brotherhood,2010-01-01,Ubisoft Montreal,PS3,90.0,8.4,M
metacritic_431,WWF SmackDown! 2: Know Your Role,2000-01-01,Yuke's,PlayStation,90.0,8.4,T
metacritic_432,Dead Space 2,2011-01-01,Visceral Games,Xbox 360,90.0,8.7,M
metacritic_433,Grandia II,2000-01-01,Game Arts,Dreamcast,90.0,8.5,T
metacritic_434,LIMBO,2010-01-01,PLAYDEAD,Xbox 360,90.0,8.4,T
metacritic_435,Mario Kart 8 DLC Pack 2,2015-01-01,Nintendo,Wii U,90.0,8.2,E
metacritic_436,NBA 2K17,2016-01-01,Visual Concepts,Xbox One,90.0,5.9,E
metacritic_437,Super Meat Boy,2010-01-01,Team Meat,Xbox 360,90.0,7.9,T
metacritic_438,Grand Theft Auto: Chinatown Wars,2009-01-01,Rockstar Leeds,Playstation Portable,90.0,7.5,M
metacritic_439,Pikmin 2,2004-01-01,Nintendo,GameCube,90.0,9.0,E
metacritic_440,Okami HD,2012-01-01,HexaDrive,PS3,90.0,8.9,T
metacritic_441,Geometry Wars: Retro Evolved 2,2008-01-01,Bizarre Creations,Xbox 360,90.0,8.2,E
metacritic_442,Monster Hunter: World,2018-01-01,Capcom,PS4,90.0,7.7,T
metacritic_443,Falcon 4.0: Allied Force,2005-01-01,Lead Pursuit,PC,90.0,7.6,T
metacritic_444,Madden NFL 2002,2001-01-01,EA Sports,Xbox,90.0,7.6,E
metacritic_445,Deus Ex: Human Revolution,2011-01-01,Nixxes Software,PC,90.0,8.5,M
metacritic_446,The Stanley Parable: Ultra Deluxe,2022-01-01,"Galactic Cafe,Crows Crows Crows",PC,90.0,8.2,
metacritic_447,Sid Meier's Civilization V,2010-01-01,Firaxis Games,PC,90.0,8.1,E10+
metacritic_448,Dota 2,2013-01-01,Valve Software,PC,90.0,6.5,
metacritic_449,Brothers: A Tale of Two Sons,2013-01-01,Starbreeze,PC,90.0,8.5,T
metacritic_450,Super Mario 3D Land,2011-01-01,Nintendo,3DS,90.0,8.4,E
metacritic_451,XCOM: Enemy Unknown,2012-01-01,Firaxis Games,Xbox 360,90.0,8.3,M
metacritic_452,Forza Motorsport 2,2007-01-01,Turn 10,Xbox 360,90.0,8.4,E
metacritic_453,Guild Wars 2,2012-01-01,ArenaNet,PC,90.0,8.0,T
metacritic_454,Metroid Prime 3: Corruption,2007-01-01,Retro Studios,Wii,90.0,8.8,T
metacritic_455,Banjo-Tooie,2000-01-01,Rare Ltd.,Nintendo 64,90.0,8.8,E
metacritic_456,Flight Simulator 2002,2001-01-01,Microsoft Game Studios,PC,90.0,7.3,E
metacritic_457,World Soccer Winning Eleven 8 International,2005-01-01,KCET,Xbox,90.0,7.7,E
metacritic_458,Viewtiful Joe,2004-01-01,Clover Studio,PS2,90.0,8.3,T
metacritic_459,Street Fighter 6,2023-01-01,Capcom,Xbox Series X,90.0,4.5,T
metacritic_460,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,2015-01-01,Telltale Games,PS4,90.0,7.9,M
metacritic_461,TimeSplitters 2,2002-01-01,Free Radical Design,PS2,90.0,8.7,T
metacritic_462,Colin McRae Rally 2.0,2000-01-01,Codemasters,PlayStation,90.0,8.4,E
metacritic_463,Pushmo,2011-01-01,Intelligent Systems,3DS,90.0,8.3,E
metacritic_464,NBA 2K2,2002-01-01,Visual Concepts,Xbox,90.0,7.6,E
metacritic_465,Metal Gear Solid HD Collection,2011-01-01,"Genki,Bluepoint Games",Xbox 360,90.0,8.6,M
metacritic_466,Tiger Woods PGA Tour 2003,2002-01-01,EA Sports,GameCube,90.0,6.7,E
metacritic_467,Chicory: A Colorful Tale,2021-01-01,Greg Lobanov,PC,90.0,7.6,
metacritic_468,The Witcher 3: Wild Hunt - Hearts of Stone,2015-01-01,CD Projekt Red Studio,PS4,90.0,9.0,M
metacritic_469,LIMBO,2011-01-01,PLAYDEAD,PS3,90.0,8.0,T
metacritic_470,NBA 2K13,2012-01-01,Visual Concepts,PS3,90.0,8.1,E
metacritic_471,Madden NFL 2005,2004-01-01,EA Tiburon,GameCube,90.0,5.6,E
metacritic_472,Freedom Force,2002-01-01,Irrational Games,PC,90.0,7.8,T
metacritic_473,Total War: Shogun 2,2011-01-01,Creative Assembly,PC,90.0,8.3,T
metacritic_474,FIFA Soccer 13,2012-01-01,Electronic Arts,Xbox 360,90.0,6.3,E
metacritic_475,Tony Hawk's Pro Skater 1 + 2,2021-01-01,Vicarious Visions,PlayStation 5,90.0,7.7,T
metacritic_476,The Legend of Heroes: Trails from Zero,2022-01-01,Falcom,PC,90.0,8.0,T
metacritic_477,Into the Breach,2018-01-01,Subset Games,PC,90.0,7.8,E10+
metacritic_478,Grand Theft Auto IV,2008-01-01,Rockstar Toronto,PC,90.0,7.1,M
metacritic_479,Chicory: A Colorful Tale,2021-01-01,Team Chicory,Switch,90.0,7.1,E
metacritic_480,Yakuza 0,2020-01-01,Ryu ga Gotoku Studios,Xbox One,90.0,8.2,M
metacritic_481,GTR 2,2006-01-01,SimBin,PC,90.0,8.6,E
metacritic_482,Mass Effect Legendary Edition,2021-01-01,BioWare,Xbox One,90.0,7.1,M
metacritic_483,Rayman Legends,2013-01-01,Ubisoft Montpellier,Xbox 360,90.0,8.3,E10+
metacritic_484,Bayonetta + Bayonetta 2,2018-01-01,PlatinumGames,Switch,90.0,8.7,M
metacritic_485,Sekiro: Shadows Die Twice,2019-01-01,From Software,PS4,90.0,8.5,M
metacritic_486,Astro Bot Rescue Mission,2018-01-01,JapanStudio,PS4,90.0,9.0,E10+
metacritic_487,Rayman 2 Revolution,2001-01-01,Ubisoft,PS2,90.0,8.7,E
metacritic_488,Guacamelee! Super Turbo Championship Edition,2014-01-01,DrinkBox Studios,Wii U,90.0,7.8,E10+
metacritic_489,Empire: Total War,2009-01-01,Creative Assembly,PC,90.0,7.0,T
metacritic_490,Final Fantasy VIII,1999-01-01,SquareSoft,PlayStation,90.0,8.7,T
metacritic_491,NBA 2K12,2011-01-01,Visual Concepts,Xbox 360,90.0,7.8,E
metacritic_492,ESPN NHL Hockey,2003-01-01,Kush Games,PS2,90.0,7.0,E
metacritic_493,Kentucky Route Zero - Act IV,2016-01-01,Cardboard Computer,PC,90.0,6.1,
metacritic_494,Final Fantasy XIV: Endwalker,2021-01-01,"Square Enix,Creative Business Unit III",PlayStation 5,90.0,8.2,T
metacritic_495,Wipeout HD Fury,2009-01-01,Studio Liverpool,PS3,89.0,8.3,E10+
metacritic_496,Beetle Adventure Racing,1999-01-01,Paradigm Entertainment,Nintendo 64,90.0,7.8,E
metacritic_497,Madden NFL 2001,2000-01-01,EA Sports,PlayStation,90.0,6.8,E
metacritic_498,The Witcher 3: Wild Hunt - Hearts of Stone,2015-01-01,CD Projekt Red Studio,PC,89.0,9.1,M
metacritic_499,Command & Conquer: Red Alert,1996-01-01,Westwood Studios,PC,90.0,8.7,T
metacritic_500,Yakuza: Like a Dragon,2020-01-01,Sega,Xbox One,89.0,8.5,M
metacritic_501,XCOM: Enemy Unknown,2012-01-01,Firaxis Games,PS3,89.0,8.1,M
metacritic_502,Dead Space,2023-01-01,"Electronic Arts,Motive Studios",Xbox Series X,89.0,8.8,M
metacritic_503,Resident Evil 2,2019-01-01,Capcom R&D Division 1,PC,89.0,8.9,M
metacritic_504,Halo 2 Multiplayer Map Pack,2005-01-01,Bungie Software,Xbox,89.0,7.9,M
metacritic_505,Devil May Cry 5,2019-01-01,Capcom,PC,89.0,8.6,M
metacritic_506,Star Wars Jedi Knight II: Jedi Outcast,2002-01-01,Raven Software,PC,89.0,8.7,T
metacritic_507,Xenoblade Chronicles: Definitive Edition,2020-01-01,Monolith Soft,Switch,89.0,8.8,T
metacritic_508,Dragon Quest VIII: Journey of the Cursed King,2005-01-01,Level 5,PS2,89.0,8.7,T
metacritic_509,Borderlands 2,2012-01-01,Gearbox Software,Xbox 360,89.0,8.3,M
metacritic_510,Tiger Woods PGA Tour 2004,2003-01-01,EA Sports,PS2,89.0,8.6,E
metacritic_511,Call of Duty 2,2005-01-01,Infinity Ward,Xbox 360,89.0,8.2,T
metacritic_512,Shin Megami Tensei: Persona 3 Portable,2010-01-01,Atlus,Playstation Portable,89.0,7.7,M
metacritic_513,The Walking Dead: A Telltale Games Series,2012-01-01,Telltale Games,PC,89.0,8.8,
metacritic_514,Burnout Revenge,2005-01-01,Criterion Games,Xbox,89.0,8.6,E10+
metacritic_515,Skylanders Swap Force,2013-01-01,Vicarious Visions,Wii U,89.0,6.4,E10+
metacritic_516,Metroid: Zero Mission,2004-01-01,Nintendo,Game Boy Advance,89.0,9.1,E
metacritic_517,Hi-Fi Rush,2023-01-01,Tango Gameworks,PC,89.0,8.7,
metacritic_518,Neon White,2022-01-01,"Ben Esposito,Angel Matrix",PC,89.0,8.4,T
metacritic_519,Madden NFL 2002,2001-01-01,EA Sports,GameCube,89.0,5.2,E
metacritic_520,Sacrifice (2000),2000-01-01,Shiny Entertainment,PC,89.0,8.7,M
metacritic_521,Monster Hunter: World - Iceborne,2019-01-01,Capcom,PS4,89.0,8.4,T
metacritic_522,The Legend of Zelda: Majora's Mask 3D,2015-01-01,GREZZO,3DS,89.0,8.9,E10+
metacritic_523,Age of Mythology,2002-01-01,Ensemble Studios,PC,89.0,8.9,T
metacritic_524,Pikmin,2001-01-01,Nintendo,GameCube,89.0,8.7,E
metacritic_525,Rez HD,2008-01-01,HexaDrive,Xbox 360,89.0,8.0,E
metacritic_526,Wipeout 3,1999-01-01,Psygnosis,PlayStation,89.0,8.4,E
metacritic_527,Dark Souls III,2016-01-01,From Software,PC,89.0,8.6,M
metacritic_528,Dead Cells,2018-01-01,Motion Twin,Switch,89.0,8.4,T
metacritic_529,Samba de Amigo,2000-01-01,Sonic Team,Dreamcast,89.0,8.4,E
metacritic_530,NBA Street V3,2005-01-01,EA Canada,PS2,89.0,8.5,E
metacritic_531,Pillars of Eternity,2015-01-01,Obsidian Entertainment,PC,89.0,8.3,M
metacritic_532,Deathloop,2022-01-01,Arkane Studios,Xbox Series X,89.0,7.2,M
metacritic_533,Into the Breach,2018-01-01,Subset Games,Switch,89.0,7.9,E10+
metacritic_534,Plants vs. Zombies,2010-01-01,PopCap,Xbox 360,89.0,8.5,E10+
metacritic_535,Dave the Diver,2023-01-01,MINT ROCKET,PC,89.0,8.0,
metacritic_536,Demon's Souls,2009-01-01,From Software,PS3,89.0,8.8,M
metacritic_537,Final Fantasy Chronicles,2001-01-01,TOSE,PlayStation,89.0,8.8,T
metacritic_538,Rez Infinite,2016-01-01,"Q Entertainment,Monstars Inc.,Enhance Games,Resonair",PS4,89.0,7.5,E10+
metacritic_539,Fallout,1997-01-01,Black Isle Studios,PC,89.0,8.8,M
metacritic_540,Rocksmith 2014 Edition,2013-01-01,Ubisoft,PC,89.0,8.0,T
metacritic_541,The Elder Scrolls III: Morrowind,2002-01-01,Bethesda Softworks,PC,89.0,8.8,T
metacritic_542,Castlevania: Symphony of the Night,2007-01-01,Digital Eclipse,Xbox 360,89.0,8.6,T
metacritic_543,Left 4 Dead 2,2009-01-01,Valve Software,Xbox 360,89.0,8.5,M
metacritic_544,Dead Cells,2018-01-01,Motion Twin,PC,89.0,8.2,
metacritic_545,F1 2019,2019-01-01,Codemasters,Xbox One,89.0,7.0,E
metacritic_546,Worldwide Soccer Manager 2005,2004-01-01,Sports Interactive,PC,89.0,8.3,E
metacritic_547,The Beatles: Rock Band,2009-01-01,Harmonix Music Systems,Wii,89.0,7.5,T
metacritic_548,It Takes Two,2021-01-01,Hazelight,Xbox Series X,89.0,8.8,T
metacritic_549,Fable II,2008-01-01,Lionhead Studios,Xbox 360,89.0,6.7,M
metacritic_550,NHL 2K3,2002-01-01,Treyarch,PS2,89.0,7.8,E
metacritic_551,Assassin's Creed: Brotherhood,2010-01-01,Ubisoft Montreal,Xbox 360,89.0,8.4,M
metacritic_552,World Soccer Winning Eleven 9,2006-01-01,KCET,PC,89.0,8.3,E
metacritic_553,Slay the Spire,2019-01-01,Mega Crit Games,PC,89.0,7.7,
metacritic_554,Left 4 Dead,2008-01-01,Valve Software,PC,89.0,9.0,M
metacritic_555,Titanfall 2,2016-01-01,Respawn Entertainment,PS4,89.0,8.6,M
metacritic_556,Left 4 Dead 2,2009-01-01,Valve Software,PC,89.0,8.4,M
metacritic_557,Dark Souls III,2016-01-01,From Software,PS4,89.0,9.0,M
metacritic_558,Tony Hawk's Underground,2003-01-01,Neversoft Entertainment,GameCube,89.0,7.7,T
metacritic_559,Axiom Verge,2016-01-01,Tom Happ,Wii U,89.0,8.4,E10+
metacritic_560,There is no game : Wrong dimension,2020-01-01,Draw Me A Pixel,PC,89.0,8.8,E10+
metacritic_561,NHL 2K3,2002-01-01,Treyarch,Xbox,89.0,6.5,E
metacritic_562,F1 2017,2017-01-01,Codemasters,PC,89.0,7.3,E
metacritic_563,NASCAR Racing 2002 Season,2002-01-01,Papyrus,PC,89.0,5.6,E
metacritic_564,Tekken 2,1996-01-01,Namco,PlayStation,89.0,8.3,T
metacritic_565,Super Mario 3D World + Bowser's Fury,2021-01-01,Nintendo,Switch,89.0,8.7,E
metacritic_566,Left 4 Dead,2008-01-01,Certain Affinity,Xbox 360,89.0,7.9,M
metacritic_567,Mass Effect,2008-01-01,"BioWare,Demiurge Studios",PC,89.0,8.6,M
